rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-61,304227671,111,-15,22,0,-40,-2,-36,-6,-31,-6,-27,-6,-22,-6,-15,-3,-9,0,-6,2,-4,5,-1,9,1,12,2,14,2,17,0,19,-1,20,-2,18,-3,17,-4,14,-5,11,-5,8,-3,5,-1,2,0,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,4,-18,4,-18,4,-18,2,-18,0,-18,-2,-18,-5,-20,-7,-21,-9,-23,-11,-26,-12,-30,-12,-32,-11,-32,-10,-31,-10,-31,-10,-31,-9,-30,-8,-25,-9,-18,-14,-11,-19,-7,-21,-3,-22,4,-27,8,-34,5,-37,4
-61,304229852,111,-15,22,0,30,20,24,20,20,19,16,19,11,18,9,12,8,6,7,2,6,-2,6,-7,8,-9,10,-11,14,-12,15,-12,16,-11,15,-9,15,-6,14,-3,11,-2,9,-1,6,-1,3,-2,0,-2,-2,-4,-3,-5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,-6,17,-6,16,-6,16,-5,16,-4,16,-2,17,1,18,2,19,3,22,3,26,3,28,3,31,2,32,2,31,0,30,-3,29,-4,28,0,26,4,22,5,15,9,12,16,13,21,14,24,15,29,16,29,14
-61,304231609,111,-15,22,0,-8,-42,-4,-39,-1,-35,1,-30,1,-23,0,-17,-1,-11,-4,-7,-8,-2,-13,0,-16,1,-19,1,-22,0,-23,-1,-22,-3,-20,-5,-18,-6,-15,-7,-13,-7,-10,-7,-7,-4,-5,-2,-3,0,-1,2,-1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,18,-9,18,-9,18,-9,17,-10,16,-11,15,-13,15,-16,15,-18,15,-21,18,-24,21,-27,22,-28,23,-27,23,-25,24,-25,24,-24,21,-21,18,-19,13,-18,8,-18,3,-18,-3,-22,-8,-25,-11,-29,-13,-33,-13,-36
-61,304238113,111,-15,22,0,-8,43,-11,38,-12,32,-11,25,-8,19,-4,14,-1,10,2,7,6,4,11,2,14,1,17,1,19,3,20,7,20,9,18,10,15,11,11,11,8,9,6,7,4,5,3,2,1,-1,1,-5,1,-6,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-21,0,-20,0,-20,0,-20,1,-19,3,-19,6,-20,8,-21,11,-23,13,-26,15,-28,16,-30,17,-31,17,-32,15,-32,14,-32,13,-28,12,-24,10,-18,10,-13,13,-10,16,-6,19,-1,22,0,27,1,33,0,39
-62,304239000,111,-15,22,0,-19,35,-19,31,-20,27,-18,23,-14,18,-11,12,-6,9,0,9,4,7,7,5,12,6,15,7,17,11,16,14,15,16,12,16,8,15,6,14,5,11,3,8,1,6,1,3,1,0,1,-2,2,-4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-1,-20,-4,-20,-4,-20,-4,-19,-3,-19,-1,-20,1,-21,3,-23,5,-25,7,-28,9,-31,10,-33,9,-35,8,-35,7,-36,5,-34,3,-30,3,-25,4,-21,5,-17,8,-13,11,-10,15,-9,20,-8,26,-7,33,-8,36
-61,304239928,111,-15,22,0,-18,-29,-16,-28,-17,-25,-14,-24,-9,-21,-6,-14,-5,-7,-4,-2,-4,1,-7,4,-10,9,-13,11,-15,11,-17,10,-17,9,-19,6,-19,2,-16,1,-13,0,-9,-1,-6,-3,-4,-2,-2,1,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,12,-13,12,-13,11,-13,10,-13,9,-13,8,-14,7,-17,6,-20,5,-23,6,-26,7,-30,8,-30,8,-29,9,-28,9,-27,9,-26,9,-25,7,-22,3,-19,-2,-17,-7,-16,-9,-15,-15,-16,-23,-18,-26,-20,-24,-20
-22,304443426,28,-64,1,0,-23,17,-23,17,-22,17,-22,16,-22,16,-22,15,-21,15,-21,14,-20,14,-19,13,-18,12,-17,12,-16,12,-16,12,-15,12,-14,12,-14,11,-14,11,-14,11,-14,10,-14,10,-13,9,-13,8,-14,7,-13,5,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-11,8,-12,7,-13,7,-13,6,-13,6,-14,6,-14,6,-14,6,-14,7,-15,7,-15,8,-16,9,-17,10,-18,10,-20,10,-21,11,-22,11,-23,10,-23,10,-23,10,-23,10,-23,11,-23,11,-23,12,-23,13,-23,15
-22,304449798,28,-64,1,0,37,-4,35,-4,33,-4,31,-4,30,-5,28,-6,27,-7,27,-8,27,-9,27,-9,26,-9,26,-9,27,-9,27,-8,26,-7,25,-5,24,-4,23,-3,21,-2,19,-2,18,-2,17,-2,16,-2,15,-1,15,-1,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-2,12,-5,12,-5,13,-6,14,-6,16,-6,18,-6,20,-6,22,-5,23,-4,24,-3,25,-2,25,-1,25,0,25,0,25,-1,25,-2,25,-3,26,-4,27,-5,28,-6,30,-8,32,-8,34,-9,36,-8,38,-8,40,-7
-23,304469531,28,-64,1,0,-18,34,-17,33,-16,31,-14,29,-12,28,-11,28,-9,27,-8,27,-7,27,-7,27,-6,28,-7,28,-7,28,-8,27,-8,26,-9,24,-10,23,-10,21,-9,19,-9,18,-8,16,-8,15,-7,15,-7,14,-7,14,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-5,11,-5,12,-5,13,-5,15,-6,16,-7,18,-9,19,-10,20,-12,21,-13,21,-14,21,-15,21,-16,21,-15,21,-15,21,-14,21,-13,22,-13,23,-12,25,-12,27,-12,29,-12,31,-13,33,-14,35,-16,37,-17,37
-23,304478117,82,32,5,0,0,-34,0,-32,0,-30,-1,-29,-2,-27,-3,-26,-4,-25,-5,-25,-5,-25,-6,-25,-6,-25,-6,-25,-6,-25,-5,-24,-4,-24,-3,-23,-2,-22,-1,-20,-1,-19,-1,-18,-1,-17,-1,-16,-1,-15,-1,-14,0,-14,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-2,-12,-3,-12,-3,-13,-3,-14,-3,-15,-3,-17,-2,-18,-1,-20,0,-21,1,-22,1,-22,2,-23,3,-23,3,-23,2,-22,2,-22,1,-23,0,-23,-2,-24,-3,-26,-3,-28,-4,-30,-4,-31,-3,-33,-3,-35,-2,-36
-22,304493479,28,-64,1,0,19,32,18,30,17,28,17,26,17,25,17,23,18,22,18,20,19,19,19,19,19,19,19,20,19,20,18,20,17,20,15,20,14,19,12,18,11,17,10,16,9,15,9,14,8,13,8,13,8,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,9,8,9,9,10,10,11,11,13,12,14,12,16,12,17,12,19,11,21,11,22,10,23,10,23,9,23,9,22,10,22,11,21,13,21,15,22,17,23,19,24,20,26,21,27,22,30,23,31,23,32
-22,304654560,28,-64,1,0,20,17,20,16,20,14,20,14,21,13,21,13,21,12,21,12,20,12,20,12,20,12,19,12,18,12,17,11,16,11,15,10,14,10,13,9,13,8,12,8,12,7,12,7,11,8,11,8,10,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,5,10,6,10,8,11,9,11,10,11,11,10,12,10,13,10,14,9,14,10,13,10,13,11,13,12,14,13,13,14,13,16,14,17,15,18,16,19,17,19,18,20,19,20,20,20,20,20,21,20,20
-22,304757052,28,-64,1,0,-2,-27,-3,-26,-3,-26,-4,-25,-5,-25,-5,-25,-5,-25,-5,-25,-5,-25,-4,-25,-4,-24,-4,-23,-3,-22,-3,-21,-2,-20,-2,-19,-2,-18,-2,-17,-2,-16,-3,-16,-2,-16,-2,-15,-2,-15,-1,-14,-1,-14,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-12,-3,-13,-2,-14,-1,-15,-1,-16,0,-17,1,-17,2,-17,2,-17,3,-17,3,-17,2,-18,1,-18,1,-19,0,-20,-1,-21,-1,-22,-1,-24,-1,-25,-1,-27,-1,-28,0,-28,1,-29,1,-29,1,-30,1,-29
-23,304859365,28,-64,1,0,-39,12,-38,10,-37,9,-36,8,-34,7,-32,7,-30,7,-28,8,-27,8,-25,9,-24,9,-24,10,-24,11,-24,11,-24,11,-23,10,-23,9,-23,8,-23,7,-22,6,-21,4,-19,3,-18,3,-17,2,-17,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-15,3,-15,3,-15,2,-15,3,-16,3,-16,4,-18,5,-19,6,-21,6,-23,6,-25,6,-27,5,-28,4,-28,3,-29,2,-29,2,-29,2,-29,2,-29,2,-29,3,-29,5,-30,7,-31,9,-32,10,-34,12,-36,13
-23,304961784,28,-64,1,0,-26,30,-26,29,-26,27,-25,26,-24,24,-23,23,-22,22,-20,21,-19,21,-18,21,-16,20,-15,20,-15,21,-15,21,-15,21,-15,20,-15,19,-16,18,-16,17,-16,15,-16,14,-15,12,-15,11,-14,10,-14,9,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-10,11,-10,11,-11,11,-11,11,-10,11,-11,12,-12,14,-13,15,-14,17,-15,18,-17,19,-19,19,-20,19,-21,19,-22,18,-23,18,-23,18,-23,18,-22,18,-22,19,-21,20,-21,22,-21,24,-21,26,-22,28,-23,30
-68,305054095,98,32,6,0,-28,22,-27,21,-29,20,-30,20,-28,17,-24,15,-24,15,-27,14,-27,13,-26,16,-24,19,-23,18,-22,14,-21,11,-20,11,-20,13,-21,12,-20,10,-19,8,-17,7,-16,8,-16,7,-16,4,-16,3,-14,5,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-4,6,-4,5,-4,5,-7,6,-8,7,-9,8,-10,10,-12,10,-11,10,-13,10,-14,10,-15,11,-16,12,-16,13,-18,15,-20,15,-22,15,-22,15,-21,14,-20,15,-22,17,-26,19,-27,21,-26,21,-27,22,-32,25
-23,305070559,28,-64,1,0,-21,-21,-20,-21,-19,-20,-18,-20,-18,-19,-17,-18,-16,-17,-15,-15,-15,-14,-15,-13,-15,-13,-16,-12,-16,-11,-16,-11,-16,-11,-16,-11,-15,-11,-14,-11,-13,-11,-12,-11,-11,-12,-10,-11,-9,-11,-8,-10,-7,-10,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-7,-9,-7,-9,-7,-10,-7,-10,-8,-10,-8,-10,-9,-11,-10,-11,-10,-12,-11,-14,-11,-15,-12,-16,-12,-17,-11,-18,-11,-18,-11,-18,-11,-18,-11,-18,-12,-18,-12,-18,-13,-18,-14,-18,-16,-18,-17,-18,-19,-19,-19,-19
-22,305166610,28,-64,1,0,30,6,29,6,28,6,27,7,26,7,25,6,23,6,22,5,22,4,21,3,20,3,20,2,20,2,20,1,20,1,20,2,19,2,19,3,18,3,17,4,16,4,14,5,13,5,12,5,11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,2,11,2,11,2,11,2,12,2,13,2,14,2,15,3,17,3,18,4,19,4,19,5,20,7,20,8,20,8,20,8,20,8,21,8,21,8,21,8,22,7,23,6,24,6,26,5,27,5,28,5
-22,305269375,28,-64,1,0,27,27,26,27,25,26,24,26,22,25,22,24,21,22,20,21,19,19,19,18,19,17,19,16,19,16,19,15,19,15,18,15,17,15,16,16,15,16,14,16,13,16,11,15,10,15,8,14,7,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,9,10,9,10,10,10,10,11,10,12,11,13,11,14,12,15,14,16,15,17,17,17,19,17,20,17,21,16,22,16,22,16,22,17,22,17,22,18,22,19,22,21,22,22,23,24,23,26,24,27,25
-22,305371358,28,-64,1,0,0,-39,0,-38,1,-37,1,-36,1,-34,1,-33,0,-32,0,-30,0,-28,-1,-28,-2,-27,-3,-26,-3,-26,-3,-26,-3,-25,-3,-25,-2,-25,-1,-24,-1,-23,0,-22,1,-21,1,-20,2,-19,2,-17,3,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-15,1,-15,1,-16,1,-16,0,-17,0,-17,0,-19,0,-20,1,-22,1,-24,2,-25,3,-26,3,-27,4,-28,5,-28,5,-28,5,-28,5,-28,4,-29,4,-29,3,-30,2,-31,1,-33,0,-34,0,-36,0,-38
-22,305474713,28,-64,1,0,19,-24,19,-23,19,-22,18,-21,18,-20,17,-19,16,-18,15,-18,14,-18,13,-18,12,-17,11,-17,11,-17,11,-17,11,-17,11,-17,12,-16,12,-15,12,-14,12,-13,12,-12,11,-11,11,-10,11,-9,10,-8,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-10,7,-10,7,-10,7,-10,8,-11,8,-11,9,-12,10,-13,11,-14,12,-15,13,-15,14,-15,15,-15,16,-15,16,-15,17,-15,17,-15,17,-15,16,-16,16,-16,16,-17,16,-18,16,-20,17,-21,17,-22,18,-24
-21,305576158,28,-64,1,0,2,10,1,10,1,9,1,9,1,9,1,8,1,8,1,7,1,7,1,7,1,6,1,6,2,6,2,6,2,6,1,6,1,6,1,6,1,6,0,5,0,5,0,5,0,5,-1,4,-1,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,1,4,1,4,1,5,1,5,1,5,1,6,1,6,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0,8,1,8,1,8,1,9,2,9,2,9
-22,305679014,28,-64,1,0,19,-20,18,-20,17,-20,16,-19,16,-19,15,-20,15,-20,15,-20,14,-21,14,-20,14,-19,14,-19,13,-18,13,-17,13,-16,12,-15,12,-14,11,-13,11,-13,10,-12,9,-12,9,-12,9,-11,9,-11,9,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-10,7,-11,8,-11,10,-11,11,-11,12,-11,13,-11,14,-10,15,-10,15,-10,14,-11,14,-11,14,-11,15,-12,15,-13,15,-14,16,-15,17,-16,18,-17,19,-18,20,-18,21,-19,21,-19,22,-19,22,-20,22,-20
-21,305781028,28,-64,1,0,9,2,8,1,8,1,8,1,8,0,8,0,8,0,8,0,8,0,8,0,7,0,7,0,7,1,7,1,7,1,6,1,6,1,5,1,5,0,5,0,5,0,4,1,4,1,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-1,4,-1,4,-1,5,0,5,0,5,0,5,1,5,1,5,1,5,1,5,2,5,2,6,1,6,1,6,1,6,1,7,1,7,1,8,1,8,1,9,2,9,2,9,2,9,2,9,2,10,2
-22,305889954,28,-64,1,0,26,-6,25,-6,24,-7,24,-7,23,-8,23,-9,23,-9,23,-10,23,-10,23,-9,22,-8,22,-7,21,-7,20,-6,19,-6,18,-5,17,-5,16,-5,15,-5,14,-5,14,-5,13,-4,13,-4,13,-4,13,-3,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,10,-6,11,-5,12,-5,14,-5,15,-4,16,-3,16,-2,17,-2,17,-1,17,-1,17,-1,17,-1,17,-1,18,-2,19,-3,20,-4,21,-5,22,-5,24,-5,25,-5,26,-5,27,-5,28,-5,29,-4,29,-4,29,-4
-22,305891900,28,-64,1,0,-31,-17,-30,-16,-30,-14,-30,-13,-30,-12,-30,-11,-30,-11,-30,-10,-30,-10,-30,-10,-29,-11,-28,-11,-27,-11,-25,-11,-24,-10,-23,-10,-21,-9,-20,-9,-19,-8,-18,-7,-18,-7,-17,-7,-17,-7,-17,-7,-16,-8,-4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-15,-5,-15,-6,-16,-7,-17,-9,-17,-10,-18,-12,-18,-13,-18,-13,-18,-14,-18,-15,-18,-14,-18,-14,-19,-14,-20,-14,-21,-14,-23,-13,-25,-14,-27,-14,-28,-15,-30,-16,-31,-17,-32,-18,-32,-19,-32,-20,-33,-21,-33,-21
-22,305986492,28,-64,1,0,-1,-28,-2,-27,-3,-26,-4,-26,-5,-25,-5,-25,-5,-25,-5,-25,-5,-25,-5,-25,-5,-25,-4,-24,-3,-23,-2,-22,-2,-21,-2,-20,-2,-19,-1,-17,-2,-16,-2,-16,-2,-15,-2,-15,-2,-15,-1,-15,0,-14,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-4,-12,-3,-13,-3,-14,-2,-15,-1,-16,0,-17,1,-18,2,-18,3,-18,3,-18,3,-18,3,-18,2,-18,1,-19,0,-20,0,-21,-1,-22,-1,-24,-1,-25,-1,-27,-1,-28,0,-29,0,-30,1,-30,1,-30,2,-31
-22,306089048,28,-64,1,0,-38,13,-38,12,-37,11,-35,9,-34,8,-32,8,-30,8,-28,8,-26,9,-25,9,-24,10,-23,11,-23,12,-23,12,-23,12,-23,12,-23,11,-23,10,-22,8,-21,7,-20,5,-19,4,-18,3,-17,2,-16,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-15,3,-15,3,-15,2,-15,2,-15,3,-16,4,-17,5,-19,6,-21,6,-23,6,-24,6,-26,6,-28,5,-29,4,-29,3,-29,3,-30,3,-29,3,-29,3,-29,4,-29,5,-29,7,-30,9,-31,11,-33,13,-35,14
-22,306396006,28,-64,1,0,-33,9,-31,10,-30,11,-29,12,-28,12,-28,13,-28,14,-28,14,-28,14,-28,14,-28,13,-27,12,-27,11,-26,10,-24,9,-23,8,-21,7,-20,7,-18,7,-18,7,-17,7,-16,7,-16,7,-17,6,-17,6,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-13,7,-15,6,-16,6,-18,5,-19,5,-21,4,-22,3,-22,2,-23,2,-23,2,-23,2,-23,2,-23,3,-23,4,-24,5,-25,7,-27,8,-28,9,-30,9,-32,9,-33,9,-35,9,-36,9,-37,9,-37,8,-37,8
-22,306497796,28,-64,1,0,17,-30,15,-30,13,-29,12,-29,11,-29,11,-30,10,-30,10,-30,11,-30,11,-30,11,-28,11,-27,11,-26,11,-25,11,-23,10,-22,10,-20,9,-19,8,-18,7,-18,7,-17,7,-17,7,-17,7,-16,8,-16,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-15,4,-15,6,-16,7,-17,9,-18,10,-18,12,-18,13,-18,14,-18,14,-17,14,-18,13,-18,13,-18,12,-19,12,-21,12,-23,12,-25,13,-27,14,-28,15,-30,16,-31,18,-31,19,-32,20,-32,20,-32,21,-32
-22,306604498,28,-64,1,0,36,14,35,15,34,15,32,15,30,15,29,14,27,12,26,10,25,9,24,8,24,7,23,6,24,5,24,5,24,5,24,5,23,6,23,6,21,7,20,8,18,8,17,8,15,8,13,8,12,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,12,6,12,6,12,7,12,7,13,6,14,6,16,6,18,7,19,8,20,9,22,11,23,12,23,14,23,16,23,16,23,16,22,16,22,16,23,15,24,14,25,13,26,12,28,12,31,12,33,12,35,12
-22,306702614,28,-64,1,0,-29,-10,-28,-9,-26,-8,-25,-8,-24,-6,-23,-5,-23,-4,-23,-3,-23,-1,-23,-1,-23,-1,-23,-2,-23,-2,-23,-2,-22,-3,-21,-4,-20,-4,-19,-5,-17,-5,-16,-5,-15,-5,-14,-4,-13,-4,-13,-4,-12,-4,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-11,-2,-11,-2,-12,-2,-13,-3,-14,-3,-16,-4,-17,-5,-18,-6,-19,-7,-19,-8,-19,-9,-19,-10,-18,-10,-18,-10,-18,-10,-18,-9,-19,-8,-20,-7,-21,-7,-23,-6,-24,-6,-26,-6,-28,-6,-30,-7,-31,-8,-31,-8
-22,306805500,28,-64,1,0,-27,29,-27,27,-27,26,-26,24,-25,23,-23,22,-22,21,-20,20,-19,20,-17,19,-16,19,-15,20,-15,20,-15,20,-15,21,-15,20,-15,19,-16,18,-16,16,-16,15,-15,14,-15,12,-14,11,-14,10,-13,9,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-11,10,-11,9,-11,9,-11,9,-12,10,-12,11,-13,12,-14,14,-15,15,-16,16,-18,17,-20,17,-21,17,-22,16,-23,16,-24,16,-24,16,-24,16,-23,16,-23,17,-22,18,-22,20,-22,22,-22,24,-23,26,-24,28
-22,306913738,28,-64,1,0,26,1,25,0,25,-1,24,-2,24,-2,24,-3,24,-4,24,-4,24,-5,24,-4,23,-3,22,-2,22,-2,21,-2,20,-1,19,-1,17,-1,16,-1,15,-1,15,-1,14,-1,14,-1,14,-1,14,-1,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,11,-3,12,-2,13,-2,14,-1,15,0,16,1,16,2,17,3,17,3,17,4,17,3,17,3,17,3,18,3,19,2,20,1,21,0,22,0,24,0,25,1,27,1,28,1,28,2,29,3,29,3,29,2
-22,307010956,28,-64,1,0,21,-19,20,-19,21,-19,20,-19,20,-18,20,-18,20,-17,19,-17,19,-16,18,-15,16,-14,15,-14,15,-14,14,-13,13,-13,12,-13,12,-13,12,-13,12,-13,12,-12,12,-12,12,-11,12,-10,12,-8,12,-7,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,10,-9,10,-9,11,-8,12,-8,12,-7,13,-7,13,-7,13,-7,13,-8,13,-9,14,-10,15,-10,16,-11,17,-12,18,-12,20,-13,21,-13,21,-12,22,-12,22,-12,22,-12,22,-13,22,-13,21,-14,22,-15,22,-16
-22,307113299,28,-64,1,0,-5,-28,-5,-29,-5,-28,-5,-28,-5,-28,-4,-27,-4,-27,-3,-26,-3,-25,-3,-24,-3,-23,-3,-22,-3,-20,-4,-19,-4,-19,-4,-18,-4,-18,-4,-17,-4,-17,-3,-17,-3,-17,-2,-17,-1,-16,0,-15,1,-15,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-2,-14,-1,-14,0,-15,0,-15,1,-15,1,-15,1,-15,1,-15,1,-16,0,-17,-1,-18,-1,-19,-1,-20,-1,-22,0,-23,0,-24,1,-25,1,-25,2,-26,2,-26,2,-26,2,-26,1,-26,0,-26,-1,-27,-1,-28
-69,307210923,-68,-64,11,0,15,-23,15,-26,20,-29,23,-26,25,-23,20,-26,14,-29,13,-30,16,-32,16,-29,13,-25,10,-26,9,-26,11,-23,11,-20,6,-20,5,-20,9,-18,8,-18,5,-20,6,-19,8,-16,7,-13,7,-12,8,-11,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,-5,4,-5,5,-6,7,-8,7,-9,8,-9,10,-11,11,-11,11,-11,11,-11,12,-10,14,-10,15,-13,15,-16,15,-17,16,-17,17,-21,19,-22,19,-21,18,-24,21,-31,23,-32,22,-28,18,-25,16,-24,20,-26
-22,307215723,28,-64,1,0,-26,24,-26,25,-26,24,-25,24,-25,23,-25,23,-25,22,-24,21,-24,20,-22,19,-21,17,-20,17,-18,16,-17,16,-16,16,-15,16,-15,16,-15,16,-15,15,-15,15,-15,14,-15,13,-15,12,-15,10,-15,9,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-13,10,-14,10,-15,9,-16,9,-16,8,-16,8,-17,8,-16,9,-17,9,-17,11,-18,12,-19,13,-20,14,-21,15,-23,16,-25,16,-26,16,-27,16,-28,16,-28,16,-28,16,-28,16,-28,17,-28,17,-28,19,-28,20
-21,307316984,28,-64,1,0,5,7,6,7,6,7,6,7,6,7,5,7,5,7,5,6,4,6,4,6,4,6,4,5,4,5,4,5,4,4,4,4,4,4,3,4,3,4,3,4,3,4,3,4,2,4,2,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,2,3,2,4,2,4,2,4,2,4,2,4,2,4,2,4,3,4,3,5,3,5,3,6,4,6,4,6,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,4,7,5,7
-22,307420278,28,-64,1,0,-39,0,-36,0,-34,0,-32,1,-30,2,-29,3,-28,4,-28,5,-28,6,-27,7,-27,7,-27,7,-28,6,-28,6,-27,5,-26,4,-25,2,-23,1,-22,0,-20,0,-19,0,-17,0,-17,0,-16,0,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-13,2,-13,2,-14,2,-16,3,-17,3,-19,3,-21,2,-23,1,-24,0,-25,-1,-26,-2,-26,-3,-26,-4,-25,-4,-25,-4,-25,-2,-26,-1,-26,0,-27,1,-29,2,-31,3,-33,4,-36,4,-38,4,-40,3,-41,3
-22,307522333,28,-64,1,0,-30,21,-29,21,-30,21,-30,20,-29,19,-29,18,-28,17,-28,16,-27,16,-25,14,-24,13,-22,13,-20,13,-19,14,-18,14,-17,14,-17,14,-17,14,-17,13,-17,13,-17,12,-17,11,-17,9,-17,8,-17,6,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-15,8,-16,7,-16,6,-17,5,-17,5,-17,5,-17,5,-18,6,-18,7,-19,8,-20,10,-21,10,-22,11,-24,12,-26,12,-28,12,-29,12,-30,12,-30,11,-30,11,-30,10,-30,11,-30,12,-30,13,-30,15,-30,16
-22,307624206,28,-64,1,0,36,24,35,25,33,25,31,24,29,23,28,21,26,19,25,17,25,15,24,13,24,12,25,11,25,11,26,10,26,10,26,11,25,12,23,12,22,12,20,13,18,13,16,13,14,12,13,11,12,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,10,11,11,11,11,11,11,12,11,13,10,15,11,17,12,19,13,20,15,21,17,21,19,21,21,21,23,21,23,21,23,20,23,20,23,21,22,22,22,23,21,25,20,28,20,30,20,33,21,36,21
