rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-64,425945599,111,-15,22,0,37,-12,37,-10,36,-10,33,-10,29,-8,24,-5,15,-1,10,2,7,3,2,2,-1,2,-6,2,-12,0,-17,-1,-20,-2,-20,-3,-20,-4,-20,-6,-18,-6,-15,-6,-12,-7,-7,-8,-4,-7,-2,-7,2,-6,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-5,-9,-20,-8,-20,-8,-19,-8,-16,-7,-12,-7,-8,-8,-4,-11,1,-13,6,-16,9,-18,14,-20,20,-23,23,-25,25,-24,27,-25,26,-24,24,-19,23,-17,22,-14,16,-7,11,-1,8,4,3,10,-1,17,-4,24,-5
-64,425946998,111,-15,22,0,16,34,16,35,14,35,12,32,10,29,8,25,5,19,2,12,0,6,-3,2,-4,-2,-5,-8,-5,-13,-3,-16,-1,-19,0,-20,2,-20,4,-20,4,-18,4,-15,6,-11,7,-7,7,-4,6,-1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,15,-16,14,-15,14,-14,12,-13,9,-12,6,-11,1,-10,-4,-9,-10,-10,-16,-11,-22,-12,-27,-12,-30,-13,-32,-13,-34,-13,-35,-14,-32,-15,-28,-14,-24,-10,-20,-5,-14,-3,-9,-1,-3,4,2,11,8,17,12,20
-65,428082397,-4,-64,15,0,-3,35,-3,34,-3,33,-1,33,-1,31,-1,29,0,29,0,30,0,29,1,26,2,24,3,24,3,26,2,27,-1,25,-3,22,-3,21,-4,19,-3,17,-2,19,-1,23,-1,23,-1,18,0,15,1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,11,-2,11,-3,12,-3,13,-3,14,-3,16,-3,17,-2,18,-3,18,-4,19,-4,20,-3,22,-3,23,-3,24,-4,25,-4,25,-4,24,-4,26,-4,27,-5,28,-5,29,-3,30,-3,32,-4,35,-5,37
-65,428908570,111,-15,22,0,-36,-23,-34,-25,-31,-25,-29,-24,-24,-21,-18,-19,-14,-16,-11,-12,-6,-9,-1,-3,3,3,3,8,3,11,5,14,4,17,3,19,1,20,-1,18,-3,16,-5,14,-8,12,-8,6,-7,0,-6,-3,-6,-3,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,19,7,19,8,19,8,17,8,15,9,11,11,7,13,2,16,-2,19,-6,22,-10,26,-13,29,-15,30,-17,30,-17,32,-16,33,-16,31,-16,25,-14,18,-12,11,-13,6,-13,-2,-11,-10,-10,-17,-12,-21,-14
-64,428940708,111,-15,22,0,-34,19,-37,15,-37,14,-34,12,-31,9,-26,6,-19,3,-13,2,-7,1,-3,-1,1,-2,8,-2,13,-1,14,1,15,4,16,5,17,6,14,8,11,10,8,11,6,11,2,9,1,8,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,22,1,21,1,19,1,16,-1,13,-4,10,-6,7,-9,5,-14,4,-20,1,-25,-2,-30,-2,-34,-1,-37,0,-38,0,-38,1,-37,1,-33,-1,-28,-4,-24,-5,-20,-7,-12,-10,-4,-14,2,-20,8,-23,12
-65,428942365,111,-15,22,0,-38,7,-38,6,-37,4,-34,3,-29,3,-25,2,-21,-1,-15,-2,-8,-3,-2,-3,3,-1,9,1,13,4,16,6,16,9,14,12,13,13,13,13,10,13,6,13,3,11,1,9,-2,6,-4,3,-6,-1,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,21,4,21,5,19,5,18,4,16,2,13,-1,11,-4,9,-9,8,-13,7,-19,7,-24,8,-29,7,-32,7,-34,8,-37,9,-36,9,-34,8,-31,7,-27,5,-23,3,-20,-3,-13,-9,-5,-12,0,-19,4,-26,8
-22,432263124,28,-64,1,0,-14,26,-13,25,-11,23,-9,22,-7,21,-6,21,-4,21,-3,22,-3,23,-3,23,-3,23,-3,23,-4,23,-5,23,-6,21,-7,20,-7,19,-7,17,-7,15,-6,14,-5,13,-4,12,-4,12,-4,12,-4,12,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-3,9,-3,10,-3,11,-4,12,-4,14,-6,15,-7,17,-9,17,-11,17,-12,17,-13,17,-13,16,-13,15,-13,15,-12,15,-11,15,-10,17,-8,18,-8,20,-7,22,-7,24,-8,26,-9,28,-11,30,-12,31,-14,31
-22,432457257,28,-64,1,0,-3,29,-2,27,-1,25,0,23,2,22,3,21,5,21,6,21,6,21,7,22,7,22,6,23,5,23,4,23,3,22,2,21,1,19,0,18,0,16,0,15,1,13,1,13,1,12,1,12,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,1,10,1,11,1,12,1,14,1,16,0,17,-1,19,-3,20,-4,20,-5,20,-6,20,-6,19,-6,19,-5,18,-4,18,-3,18,-1,19,1,21,2,23,3,25,3,27,2,29,2,31,1,33,-1,34
-22,432481489,28,-64,1,0,6,41,6,38,6,35,8,32,9,30,11,29,13,28,14,27,15,27,16,28,16,28,15,29,14,29,13,29,11,28,9,27,7,25,6,23,6,21,5,19,5,17,6,16,6,16,6,15,6,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,4,13,5,14,6,16,6,18,6,21,5,23,4,26,3,27,1,28,-1,29,-2,28,-2,28,-2,27,-1,26,1,25,3,25,5,27,8,29,10,31,12,34,13,37,13,40,12,43,11,45,10,46
-22,432659580,28,-64,1,0,13,-27,13,-25,14,-24,13,-22,12,-20,11,-19,10,-18,8,-18,7,-18,6,-18,4,-18,3,-18,3,-19,4,-19,4,-19,5,-19,6,-18,7,-17,7,-16,7,-15,7,-13,7,-12,6,-11,6,-10,6,-9,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,6,-9,6,-9,6,-8,5,-9,5,-9,5,-10,6,-12,6,-13,7,-14,9,-16,10,-16,12,-17,13,-16,14,-16,14,-15,14,-15,14,-15,13,-14,12,-15,11,-15,10,-16,10,-18,9,-20,9,-22,10,-24,10,-26
-23,432675386,28,-64,1,0,6,-5,6,-5,6,-5,5,-6,5,-6,5,-6,5,-6,6,-6,6,-6,5,-6,5,-5,5,-5,5,-5,5,-4,5,-4,4,-4,4,-4,3,-4,3,-4,3,-4,3,-4,3,-4,3,-4,3,-4,3,-3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-3,3,-3,3,-3,4,-3,4,-3,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-3,5,-3,5,-4,5,-4,6,-5,6,-5,7,-5,7,-5,8,-5,8,-4,8,-4,8,-4,8,-4
-25,432702202,28,-64,1,0,-24,-31,-22,-31,-20,-30,-19,-28,-18,-27,-17,-25,-16,-22,-16,-20,-16,-18,-17,-16,-19,-15,-20,-15,-20,-14,-21,-14,-21,-15,-20,-16,-19,-16,-17,-17,-15,-17,-14,-16,-12,-16,-11,-15,-10,-14,-9,-12,-8,-12,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-6,-13,-6,-13,-5,-13,-6,-13,-7,-13,-8,-13,-10,-14,-11,-16,-12,-18,-13,-20,-13,-22,-12,-24,-11,-26,-10,-27,-9,-27,-9,-27,-8,-26,-9,-25,-10,-24,-11,-23,-13,-23,-16,-22,-18,-23,-21,-24,-23,-26,-24,-27
-22,432861306,28,-64,1,0,-28,-13,-26,-12,-24,-10,-23,-9,-22,-7,-22,-5,-22,-4,-22,-2,-23,-1,-24,-1,-24,-2,-24,-2,-24,-3,-24,-4,-23,-4,-21,-5,-19,-5,-18,-5,-16,-5,-15,-5,-14,-4,-13,-3,-13,-3,-13,-3,-13,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-10,-4,-10,-4,-11,-4,-13,-4,-14,-4,-16,-5,-17,-7,-18,-8,-18,-10,-18,-12,-18,-13,-17,-13,-17,-13,-16,-13,-16,-12,-16,-11,-17,-9,-19,-8,-20,-8,-23,-7,-25,-7,-27,-8,-29,-8,-30,-10,-31,-11,-31,-12
-22,432963752,28,-64,1,0,-23,-30,-22,-28,-21,-25,-21,-23,-21,-21,-22,-19,-23,-17,-24,-16,-25,-16,-25,-16,-26,-17,-25,-18,-24,-18,-23,-19,-21,-19,-19,-18,-17,-17,-16,-16,-14,-14,-14,-13,-13,-12,-13,-11,-13,-10,-13,-10,-13,-11,-4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-9,-9,-10,-9,-11,-10,-12,-11,-14,-12,-15,-14,-16,-16,-16,-18,-15,-20,-15,-22,-14,-23,-13,-23,-12,-23,-11,-23,-12,-22,-13,-20,-15,-19,-17,-19,-20,-19,-22,-20,-25,-22,-27,-24,-28,-26,-29,-28,-29,-31,-28,-32
-23,433066143,28,-64,1,0,24,-11,23,-10,21,-10,19,-10,17,-11,16,-12,15,-13,15,-14,15,-15,15,-16,15,-16,15,-15,16,-15,16,-14,16,-13,16,-11,15,-10,14,-9,13,-8,12,-7,10,-7,9,-7,9,-7,9,-7,9,-7,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,7,-5,7,-5,8,-6,9,-7,10,-8,12,-8,14,-8,15,-8,17,-7,18,-6,19,-5,19,-4,18,-4,17,-4,17,-4,16,-5,16,-7,16,-8,16,-10,17,-11,19,-13,21,-14,22,-15,24,-15,26,-15,27,-14
-24,433171135,28,-64,1,0,-20,23,-19,21,-17,20,-15,19,-13,19,-12,19,-11,19,-10,20,-9,21,-9,22,-10,21,-10,21,-11,21,-11,21,-11,19,-12,18,-12,16,-11,14,-10,13,-9,12,-9,11,-8,11,-7,11,-7,10,-7,10,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-5,8,-5,9,-6,9,-6,11,-7,12,-8,13,-10,14,-11,15,-13,15,-15,15,-16,14,-16,14,-16,13,-16,12,-15,13,-14,13,-14,15,-13,16,-13,18,-13,20,-13,22,-14,24,-16,25,-18,26,-19,27,-20,27
-23,433270997,28,-64,1,0,12,-24,12,-24,12,-24,13,-24,13,-23,13,-22,13,-21,12,-20,12,-19,11,-18,9,-17,8,-16,7,-16,6,-16,5,-16,5,-16,5,-16,5,-16,5,-16,6,-16,6,-15,7,-14,7,-13,8,-11,8,-10,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,8,-10,8,-10,9,-9,10,-9,10,-8,10,-8,10,-8,10,-8,9,-9,10,-10,10,-12,11,-13,11,-14,12,-15,14,-16,15,-17,16,-17,17,-17,17,-16,18,-15,17,-15,16,-16,16,-16,15,-17,14,-18,13,-19
-22,433373523,28,-64,1,0,19,-16,19,-17,19,-16,20,-16,19,-15,19,-14,19,-14,18,-13,17,-13,16,-12,14,-11,13,-11,12,-11,11,-11,11,-12,10,-12,10,-12,10,-12,11,-12,11,-11,11,-10,11,-9,11,-8,11,-7,11,-6,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,10,-7,11,-6,11,-5,12,-4,12,-4,12,-4,12,-4,12,-4,12,-5,12,-6,13,-7,14,-8,15,-9,16,-9,18,-9,19,-9,20,-9,21,-9,21,-8,21,-7,21,-7,20,-8,20,-8,19,-9,19,-11,18,-12
-22,433476525,28,-64,1,0,-25,17,-23,16,-22,15,-20,15,-18,15,-17,15,-16,16,-15,17,-15,17,-14,18,-14,18,-15,17,-15,17,-15,17,-16,16,-16,14,-15,13,-15,12,-14,11,-13,10,-12,9,-11,8,-10,8,-10,8,-10,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-8,7,-8,7,-9,8,-9,9,-11,9,-12,10,-14,11,-15,11,-17,11,-18,10,-19,10,-19,9,-19,8,-19,8,-19,8,-18,9,-18,10,-18,11,-18,13,-18,14,-19,16,-20,18,-21,19,-23,20,-24,20,-25,20
-22,433578137,28,-64,1,0,-27,-15,-27,-15,-27,-14,-26,-15,-26,-15,-25,-15,-24,-15,-22,-14,-21,-13,-20,-12,-20,-12,-19,-11,-19,-10,-18,-9,-18,-8,-18,-7,-18,-7,-18,-7,-17,-8,-17,-8,-16,-9,-15,-9,-14,-9,-13,-10,-11,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-12,-8,-12,-9,-12,-10,-11,-11,-11,-11,-11,-11,-11,-11,-12,-11,-12,-11,-13,-11,-15,-11,-16,-12,-17,-13,-18,-14,-19,-15,-19,-16,-20,-17,-19,-18,-19,-19,-20,-19,-20,-19,-20,-18,-20,-17,-21,-17,-22,-16,-23,-15
-22,433680380,28,-64,1,0,29,-9,27,-9,25,-9,24,-9,22,-10,21,-11,20,-12,20,-13,19,-14,19,-14,19,-14,20,-13,20,-13,20,-12,20,-11,19,-10,18,-9,17,-8,16,-7,15,-6,14,-6,13,-6,12,-6,12,-6,12,-5,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,9,-5,10,-6,10,-6,11,-7,13,-7,14,-7,16,-7,18,-7,19,-6,20,-5,21,-4,21,-3,20,-3,20,-3,20,-4,19,-5,20,-6,20,-7,21,-8,22,-9,23,-11,25,-12,27,-12,29,-12,30,-12,31,-13
-22,433782874,28,-64,1,0,9,33,10,32,11,31,12,31,13,31,13,31,13,31,12,30,12,30,11,30,10,29,9,28,8,27,7,25,7,23,7,22,7,20,7,19,7,18,7,18,7,18,7,18,6,18,5,17,3,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,13,6,15,6,17,5,18,4,19,3,21,2,21,1,22,1,22,1,22,1,22,2,22,3,23,4,23,6,25,7,26,7,28,8,30,8,32,8,34,8,35,7,37,6,37,6,38,6,37,6,37
-22,433891180,28,-64,1,0,21,-33,20,-31,18,-29,16,-28,14,-28,12,-28,11,-28,10,-29,10,-30,10,-30,10,-29,10,-29,11,-29,11,-28,12,-26,12,-24,12,-22,11,-21,11,-19,10,-18,9,-17,8,-16,7,-16,7,-15,8,-15,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,5,-13,5,-13,5,-15,6,-16,7,-17,8,-19,10,-20,12,-21,14,-21,16,-21,17,-21,18,-20,18,-20,17,-19,16,-20,15,-21,14,-22,14,-24,13,-26,14,-28,14,-30,15,-33,17,-34,19,-36,21,-37,22,-37
-22,433988463,28,-64,1,0,4,38,4,38,4,38,3,37,3,37,2,35,2,34,1,33,1,31,2,29,2,28,3,27,3,26,3,24,4,24,4,23,4,23,4,22,3,22,3,22,2,21,1,20,0,20,-1,18,-2,17,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,0,17,-2,18,-3,18,-3,18,-4,18,-3,18,-3,19,-2,20,-2,21,-1,23,-1,24,-1,26,-1,28,-2,30,-2,31,-3,32,-4,32,-4,33,-5,33,-5,33,-4,34,-3,34,-2,34,0,35,0,36
-21,434089935,28,-64,1,0,9,-4,9,-3,8,-3,8,-3,7,-4,7,-4,7,-4,7,-5,7,-5,7,-5,7,-5,7,-5,7,-4,7,-4,7,-4,7,-3,6,-3,6,-3,5,-2,5,-2,4,-2,4,-2,4,-2,4,-2,4,-2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-3,3,-3,3,-3,3,-3,4,-3,5,-3,5,-3,6,-3,6,-3,7,-3,7,-2,7,-2,7,-2,7,-2,6,-2,6,-2,6,-3,7,-3,7,-3,7,-4,8,-4,8,-4,9,-5,10,-5,10,-5,11,-5
-22,434192596,28,-64,1,0,23,30,23,31,23,31,22,31,21,30,20,30,18,28,17,27,16,25,15,24,15,23,15,21,15,19,16,18,16,18,16,17,16,17,16,17,15,17,14,17,13,17,11,17,10,17,8,16,7,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,14,8,15,7,16,7,17,6,17,6,17,6,17,7,17,8,17,9,18,10,19,11,21,12,23,13,25,13,26,13,28,13,29,12,30,12,31,12,31,12,31,13,30,14,30,15,30,17,30,19,30
-22,434294864,28,-64,1,0,18,-40,16,-38,15,-35,13,-34,11,-33,9,-32,7,-32,6,-33,6,-34,5,-34,5,-34,6,-34,6,-33,7,-32,8,-31,9,-29,10,-26,9,-24,9,-22,8,-21,7,-20,6,-19,5,-18,5,-18,6,-17,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,4,-15,3,-15,3,-17,4,-18,4,-20,6,-22,7,-24,10,-25,12,-26,13,-26,15,-26,15,-26,16,-25,15,-25,15,-25,13,-25,12,-26,11,-28,10,-30,10,-33,11,-36,11,-38,12,-41,14,-43,16,-44,18,-45
-22,434397119,28,-64,1,0,37,2,37,1,38,1,37,2,36,3,35,3,34,4,32,3,31,3,29,2,27,2,26,1,25,1,24,0,24,-1,23,-1,23,-2,23,-1,22,-1,22,0,21,1,20,2,19,3,18,4,17,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,17,1,17,2,17,4,17,5,17,5,18,6,18,6,18,5,19,5,20,4,22,4,23,4,25,4,27,5,28,6,30,6,31,7,31,8,32,9,32,10,32,10,32,9,32,8,33,8,34,6,36,5
-22,434499862,28,-64,1,0,8,-30,6,-30,5,-30,4,-30,3,-30,2,-30,2,-30,3,-30,3,-30,3,-29,4,-28,4,-27,4,-26,4,-24,4,-23,3,-21,3,-20,2,-19,2,-19,1,-18,1,-18,1,-18,1,-17,2,-17,3,-17,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-14,2,-15,3,-16,5,-17,6,-18,7,-18,9,-18,10,-18,10,-18,10,-18,10,-18,9,-18,8,-19,8,-20,7,-22,7,-24,7,-25,8,-27,8,-29,9,-30,10,-31,11,-32,12,-32,12,-32,13,-32,13,-33
-22,434601953,28,-64,1,0,23,15,23,14,23,12,23,12,24,11,24,11,24,10,24,10,23,10,23,11,22,11,21,11,20,11,19,10,18,9,16,9,16,8,15,7,14,7,14,6,14,6,14,6,13,7,12,7,12,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,4,12,6,12,7,12,8,13,10,13,11,13,12,12,13,12,13,12,13,12,13,12,13,13,13,14,13,15,13,17,12,19,13,20,14,21,15,22,16,23,17,23,18,23,19,23,20,23,20,23,19
-22,434806793,28,-64,1,0,33,3,33,1,33,0,33,-1,33,-2,33,-2,33,-2,34,-2,33,-2,32,-1,31,1,29,1,27,1,26,1,24,0,22,0,21,-1,20,-1,20,-2,19,-2,19,-2,19,-2,19,-1,18,0,18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,16,-1,17,0,18,1,19,2,20,4,21,5,21,6,21,7,20,8,20,8,20,7,21,6,21,5,23,5,24,4,27,3,29,3,31,3,33,4,35,6,36,7,37,8,37,9,37,9,37,9,37,8
-22,435011590,28,-64,1,0,24,-25,23,-25,22,-26,21,-26,20,-27,20,-27,20,-27,21,-27,20,-27,20,-25,19,-24,19,-23,18,-21,17,-20,16,-19,15,-18,13,-17,12,-17,12,-17,11,-17,11,-17,11,-16,11,-16,12,-15,12,-14,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,10,-13,11,-13,13,-13,15,-13,16,-13,17,-12,19,-11,19,-11,20,-11,19,-11,19,-11,19,-12,18,-13,18,-15,19,-17,20,-19,22,-20,23,-22,25,-22,27,-23,28,-23,30,-23,30,-23,30,-23,30,-23,30,-23
-60,435028439,82,32,5,0,11,-25,13,-27,13,-22,11,-15,10,-14,9,-15,9,-14,8,-13,6,-13,4,-12,4,-12,5,-12,6,-9,7,-5,8,-3,7,-2,6,-2,3,-4,3,-2,5,0,4,0,1,0,1,4,1,8,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,10,-20,11,-20,12,-20,13,-21,14,-21,15,-22,15,-22,16,-22,16,-22,15,-22,14,-22,14,-22,15,-21,17,-21,18,-21,16,-23,13,-25,14,-26,15,-26,16,-27,17,-27,14,-25,12,-22,14,-21,12,-22,10,-22
-22,435113942,28,-64,1,0,-27,28,-28,28,-28,27,-28,26,-28,25,-27,23,-26,22,-24,21,-23,20,-21,19,-19,19,-18,19,-17,19,-16,19,-15,19,-14,20,-14,19,-15,19,-15,18,-15,17,-15,16,-15,14,-15,13,-15,12,-15,10,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-15,9,-16,8,-17,7,-17,7,-17,6,-17,7,-17,7,-17,8,-17,10,-18,11,-19,13,-21,14,-23,15,-25,16,-27,16,-28,16,-29,16,-30,15,-30,14,-30,14,-29,15,-28,15,-27,17,-27,19,-27,21,-27,23
-22,435216449,28,-64,1,0,29,22,27,21,26,19,25,17,25,15,25,14,25,12,26,11,26,10,26,10,26,11,26,11,26,12,25,12,23,13,21,13,20,13,18,12,16,11,15,11,14,10,13,9,13,8,13,8,12,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,4,12,5,13,5,14,5,16,6,17,8,19,10,19,11,20,13,19,15,19,16,18,17,18,17,18,17,18,16,18,15,19,14,21,13,23,13,26,14,28,15,30,16,32,17,33,19,35,21,35,22
-22,435323741,28,-64,1,0,-8,24,-6,24,-5,24,-3,24,-2,25,-2,25,-2,25,-3,25,-3,25,-4,25,-4,24,-4,23,-5,21,-5,20,-5,18,-4,17,-3,16,-3,15,-2,15,-1,14,-1,14,-1,14,-1,14,-2,14,-3,14,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-3,11,-3,12,-5,13,-6,14,-8,14,-9,15,-10,14,-11,14,-11,13,-11,13,-10,13,-9,14,-8,14,-8,16,-7,17,-7,19,-8,21,-8,23,-9,24,-10,25,-11,26,-12,27,-13,27,-13,26,-13,26,-13,26
-22,435421474,28,-64,1,0,-20,10,-19,11,-18,12,-18,13,-17,14,-18,15,-18,15,-18,15,-19,15,-19,14,-18,12,-18,11,-17,10,-16,10,-15,9,-13,9,-12,8,-11,8,-10,9,-10,9,-10,9,-10,9,-10,8,-11,8,-11,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-10,5,-11,5,-12,5,-14,4,-15,3,-16,2,-16,2,-16,1,-16,1,-16,1,-15,1,-15,2,-15,3,-15,4,-16,6,-17,7,-19,8,-20,9,-21,9,-23,9,-24,9,-25,8,-26,8,-26,7,-25,7,-25,7
-22,435523593,28,-64,1,0,-5,-32,-7,-31,-9,-30,-11,-31,-12,-31,-13,-32,-12,-32,-12,-32,-11,-32,-10,-32,-9,-31,-8,-29,-7,-27,-6,-25,-6,-23,-6,-21,-7,-20,-7,-18,-8,-17,-9,-17,-9,-17,-9,-18,-8,-18,-7,-18,-6,-18,-2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4,-3,-15,-3,-17,-1,-19,0,-20,2,-21,3,-22,5,-22,6,-21,6,-21,6,-21,5,-20,3,-20,1,-21,0,-22,-2,-24,-3,-26,-3,-29,-3,-31,-3,-34,-2,-36,-1,-38,0,-39,1,-39,1,-38,2,-37,1,-37
-22,435626000,28,-64,1,0,27,9,28,10,28,10,28,11,27,11,26,12,24,11,22,11,21,10,19,9,18,8,17,7,17,5,17,4,18,3,18,2,18,2,18,2,18,3,17,4,17,5,16,6,14,6,13,7,11,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,7,11,9,10,10,9,10,9,10,8,10,8,10,9,9,10,9,12,9,13,9,15,10,17,11,18,12,19,14,19,15,19,16,19,17,19,18,18,18,18,17,18,16,18,15,19,14,21,12,22,11
-22,435728406,28,-64,1,0,-21,-22,-20,-20,-19,-18,-19,-16,-19,-14,-20,-13,-20,-11,-21,-10,-22,-10,-22,-10,-23,-11,-23,-11,-22,-12,-21,-12,-20,-12,-18,-13,-16,-12,-15,-11,-13,-11,-12,-10,-12,-9,-11,-8,-11,-7,-11,-7,-11,-7,-3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-8,-6,-9,-6,-10,-7,-11,-8,-12,-9,-13,-11,-14,-13,-14,-14,-14,-16,-13,-18,-12,-18,-11,-19,-10,-18,-10,-18,-11,-16,-12,-15,-13,-14,-15,-14,-17,-14,-19,-15,-22,-16,-23,-17,-25,-19,-26,-21,-26,-23,-25,-23
-22,435830733,28,-64,1,0,33,-2,32,-1,30,0,28,1,26,1,24,0,22,-1,21,-2,19,-4,19,-5,18,-6,18,-7,19,-8,20,-8,20,-8,20,-7,20,-6,20,-5,19,-3,18,-2,16,-2,14,-1,13,-1,12,-1,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,2,11,2,10,2,10,2,11,1,12,0,14,0,16,0,18,0,19,1,21,1,22,3,22,5,23,6,22,7,21,7,21,6,20,6,20,5,20,3,21,1,22,-1,24,-2,26,-3,28,-4,31,-5
-22,435933828,28,-64,1,0,-13,-26,-14,-27,-17,-28,-19,-28,-19,-28,-19,-28,-19,-28,-18,-28,-18,-28,-18,-29,-16,-29,-14,-28,-15,-26,-14,-24,-12,-21,-11,-19,-11,-18,-11,-16,-12,-15,-12,-15,-12,-15,-12,-15,-12,-15,-11,-16,-10,-16,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-7,-14,-7,-15,-6,-18,-5,-19,-4,-21,-4,-21,-2,-22,-1,-22,0,-21,-1,-21,-2,-21,-3,-21,-3,-22,-5,-23,-8,-24,-10,-25,-11,-27,-11,-30,-12,-33,-11,-34,-10,-36,-7,-37,-7,-36,-8,-35,-8,-34,-9,-37
